"trip_duration_days","miles_traveled","total_receipts_amount","expected_output","receipts_per_day","receipts_per_mile","miles_per_day","efficiency_category","efficiency_bonus_zone","efficiency_penalty_zone","spending_per_day_category","spending_efficiency","very_low_receipts","optimal_receipt_range","high_spending_flag","receipt_cents","receipt_ends_49_99","is_5_day_trip","is_sweet_spot_duration","duration_penalty_zone","very_short_trip","very_long_trip","sweet_spot_combo","vacation_penalty","high_mile_low_spend","low_mile_high_spend","efficiency_spending_interaction","duration_efficiency_interaction","duration_spending_interaction","short_high_efficiency","long_low_efficiency","medium_balanced","trip_duration_binned","miles_binned","receipts_binned","trip_duration_squared","miles_traveled_squared","receipts_squared","trip_duration_cubed","log_trip_duration","log_miles_traveled","log_receipts","total_efficiency","cost_per_mile","productivity_score","residuals"
5,1028,653.19,1313.95,130.638,0.635398832684825,205.6,"high_optimal",1,0,"high",0.635398832684825,0,1,0,19.0000000000073,0,1,1,0,0,0,0,0,0,0,26859.1728,1028,653.19,0,0,0,"short","very_high","medium",25,1056784,426657.1761,125,1.79175946922805,6.93634273583405,6.48339782914215,7.85704458949235,0.635398832684825,0.314281783579694,88.785711062106
8,1166,99.47,1149.07,12.43375,0.0853087478559177,145.75,"medium",0,0,"low",0.0853087478559177,0,0,0,47,0,0,0,0,0,1,0,0,0,0,1812.2190625,1166,99.47,0,0,0,"medium","very_high","very_low",64,1359556,9894.2809,512,2.19722457733622,7.06219163228656,4.60985917547422,92.8436349158953,0.0853087478559177,1.45068179556086,-75.7471356952497
12,882,1958.14,1944.88,163.178333333333,2.22011337868481,73.5,"low",0,0,"high",2.22011337868481,0,0,1,14,0,0,0,1,0,1,0,1,0,1,11993.6075,882,1958.14,0,1,0,"long","high","high",144,777924,3834312.2596,1728,2.56494935746154,6.78332520060396,7.58026088042422,5.40237042784079,2.22011337868481,0.0375164613044499,-65.1876329179085
11,448,732.79,1090.35,66.6172727272727,1.63569196428571,40.7272727272727,"low",0,0,"low",1.63569196428571,0,1,0,79,0,0,0,1,0,1,0,0,0,0,2713.13983471074,448,732.79,0,1,0,"long","medium","medium",121,200704,536981.1841,1331,2.484906649788,6.10702288774225,6.59822288413686,6.71581787704929,1.63569196428571,0.055502627083052,-207.118656149088
7,623,1691.39,1800.86,241.627142857143,2.71491171749599,89,"low",0,0,"high",2.71491171749599,0,0,1,39,0,0,0,0,0,0,0,0,0,1,21504.8157142857,623,1691.39,0,1,0,"medium","high","high",49,388129,2860800.1321,343,2.07944154167984,6.43615036836943,7.43389701005984,2.57682921785168,2.71491171749599,0.0525883513847281,258.595036150377
3,127,293.49,303.2,97.83,2.31094488188976,42.3333333333333,"low",0,0,"medium",2.31094488188976,0,0,0,49,1,0,0,0,0,0,0,0,0,0,4141.47,127,293.49,0,0,0,"short","low","low",9,16129,86136.3801,27,1.38629436111989,4.85203026391962,5.68524504665774,1.29376209718496,2.31094488188976,0.143751344131663,-282.621895968304
12,218,486.02,1005.67,40.5016666666667,2.2294495412844,18.1666666666667,"low",0,0,"low",2.2294495412844,0,0,0,2,0,0,0,1,0,1,0,0,0,0,735.780277777778,218,486.02,0,1,0,"long","low","low",144,47524,236215.4404,1728,2.56494935746154,5.3890717298165,6.18830519000114,5.37144265122582,2.2294495412844,0.0373016850779571,-144.872175773377
3,1166,530.44,785.59,176.813333333333,0.454922813036021,388.666666666667,"very_high",0,1,"high",0.454922813036021,0,0,0,44.0000000000073,0,0,0,0,0,0,0,0,0,0,68721.4488888889,1166,530.44,1,0,0,"short","very_high","medium",9,1359556,281366.5936,27,1.38629436111989,7.06219163228656,6.27559030335699,6.58211651362336,0.454922813036021,0.731346279291485,-353.976207556372
11,17,550.58,830.07,50.0527272727273,32.3870588235294,1.54545454545455,"low",0,0,"low",32.3870588235294,0,0,0,58.0000000000073,0,0,0,1,0,1,0,0,0,0,77.354214876033,17,550.58,0,1,0,"long","very_low","medium",121,289,303138.3364,1331,2.484906649788,2.89037175789616,6.31278688710372,0.339026070560934,32.3870588235294,0.00280186835174326,-205.564477591033
9,696,1749.97,1649.49,194.441111111111,2.51432471264368,77.3333333333333,"low",0,0,"high",2.51432471264368,0,0,1,97,0,0,0,0,0,1,0,1,0,1,15036.7792592593,696,1749.97,0,1,0,"long","high","high",81,484416,3062395.0009,729,2.30258509299405,6.54678541076052,7.46792519907226,3.57744564441424,2.51432471264368,0.0441659956100523,-47.8360257687891
4,305,125.79,664.43,31.4475,0.412426229508197,76.25,"low",0,0,"low",0.412426229508197,0,0,0,79,0,0,1,0,0,0,0,0,0,0,2397.871875,305,125.79,0,0,0,"short","medium","low",16,93025,15823.1241,64,1.6094379124341,5.72358510195238,4.84253217453986,9.62220995346636,0.412426229508197,0.601388122091648,13.4385065420191
12,104,1300.05,1779.92,108.3375,12.5004807692308,8.66666666666667,"low",0,0,"medium",12.5004807692308,0,0,1,5,0,0,0,1,0,1,0,0,0,1,938.925,104,1300.05,0,1,0,"long","low","high",144,10816,1690130.0025,1728,2.56494935746154,4.65396035015752,7.17092690974942,0.959225241151378,12.5004807692308,0.00666128639688457,368.521240255849
1,303,931.53,857.42,931.53,3.07435643564356,303,"very_high",0,1,"high",3.07435643564356,0,0,0,53,0,0,0,1,1,0,0,0,0,0,282253.59,303,931.53,1,0,0,"very_short","medium","medium",1,91809,867748.1409,1,0.693147180559945,5.71702770140622,6.83790132258225,0.324922522599809,3.07435643564356,0.324922522599809,48.9850247367615
8,1012,2390.84,1732.12,298.855,2.36249011857708,126.5,"medium",0,0,"high",2.36249011857708,0,0,1,84,0,0,0,0,0,1,0,1,0,0,37805.1575,1012,2390.84,0,0,0,"medium","very_high","very_high",64,1024144,5716115.9056,512,2.19722457733622,6.92067150424868,7.7798182232012,3.38484179543782,2.36249011857708,0.052888153053716,-301.34342750776
9,938,2224.29,1913.87,247.143333333333,2.37131130063966,104.222222222222,"medium",0,0,"high",2.37131130063966,0,0,1,29,0,0,0,0,0,1,0,1,0,0,25757.8274074074,938,2224.29,0,0,0,"long","high","very_high",81,879844,4947466.0041,729,2.30258509299405,6.84481547920826,7.70764252318585,3.79366284843773,2.37131130063966,0.0468353438078732,-72.9007023943539
3,471,288.19,535.67,96.0633333333333,0.611868365180467,157,"medium",0,0,"medium",0.611868365180467,0,0,0,19,0,0,0,0,0,0,0,0,0,0,15081.9433333333,471,288.19,1,0,0,"short","medium","low",9,221841,83053.4761,27,1.38629436111989,6.15697898558556,5.66708391154016,4.8860610671185,0.611868365180467,0.542895674124278,-201.42471286675
5,72,977.67,1156.55,195.534,13.57875,14.4,"low",0,0,"high",13.57875,0,0,0,67,0,1,1,0,0,0,0,0,0,1,2815.6896,72,977.67,0,0,0,"short","very_low","medium",25,5184,955838.6289,125,1.79175946922805,4.29045944114839,6.88619450705505,0.36784615856213,13.57875,0.0147138463424852,233.191945706874
10,160,2272.56,1642.15,227.256,14.2035,16,"low",0,0,"high",14.2035,0,0,1,56,0,0,0,0,0,1,0,1,0,1,3636.096,160,2272.56,0,1,0,"long","low","very_high",100,25600,5164528.9536,1000,2.39789527279837,5.08140436498446,7.72910216394388,0.703742148876652,14.2035,0.00703742148876652,-66.4398438655141
10,965,1851.28,1805.77,185.128,1.91842487046632,96.5,"low",0,0,"high",1.91842487046632,0,0,1,28,0,0,0,0,0,1,0,1,0,1,17864.852,965,1851.28,0,1,0,"long","high","high",100,931225,3427237.6384,1000,2.39789527279837,6.87316383421252,7.52417259168335,5.20979549528149,1.91842487046632,0.0520979549528149,-100.2727182385
3,266,2178.16,1447.95,726.053333333333,8.18857142857143,88.6666666666667,"low",0,0,"high",8.18857142857143,0,0,1,16,0,0,0,0,0,0,0,0,0,1,64376.7288888889,266,2178.16,0,0,0,"short","low","very_high",9,70756,4744380.9856,27,1.38629436111989,5.58724865840025,7.68669476042697,0.366196148974834,8.18857142857143,0.0406884609972038,78.6172151858835
12,734,2491.82,1792.31,207.651666666667,3.39485013623978,61.1666666666667,"low",0,0,"high",3.39485013623978,0,0,1,82.0000000000291,0,0,0,1,0,1,0,1,0,1,12701.3602777778,734,2491.82,0,1,0,"long","high","very_high",144,538756,6209166.9124,1728,2.56494935746154,6.59987049921284,7.82116987875079,3.53334777480925,3.39485013623978,0.0245371373250642,-356.127262252616
12,64,1641.01,1710.72,136.750833333333,25.64078125,5.33333333333333,"low",0,0,"high",25.64078125,0,0,1,1,0,0,0,1,0,1,0,1,0,1,729.337777777778,64,1641.01,0,1,0,"long","very_low","high",144,4096,2692913.8201,1728,2.56494935746154,4.17438726989564,7.40367638012781,0.467719441416313,25.64078125,0.00324805167650217,186.606846069082
9,497,1845.08,1674.09,205.008888888889,3.71243460764587,55.2222222222222,"low",0,0,"high",3.71243460764587,0,0,1,8,0,0,0,0,0,1,0,1,0,1,11321.0464197531,497,1845.08,0,1,0,"long","medium","high",81,247009,3404320.2064,729,2.30258509299405,6.21060007702465,7.52081975106852,2.42297191887676,3.71243460764587,0.0299132335663797,29.0334993157178
3,781,1801.38,1586.21,600.46,2.30650448143406,260.333333333333,"high",0,0,"high",2.30650448143406,0,0,1,38,0,0,0,0,0,0,0,0,0,0,156319.753333333,781,1801.38,1,0,0,"short","high","high",9,609961,3244969.9044,27,1.38629436111989,6.66185474054531,7.49686329274045,1.29994784673598,2.30650448143406,0.144438649637331,131.624170277247
3,158,1070.74,1183.16,356.913333333333,6.77683544303797,52.6666666666667,"low",0,0,"high",6.77683544303797,0,0,1,74,0,0,0,0,0,0,0,0,0,1,18797.4355555556,158,1070.74,0,0,0,"short","low","high",9,24964,1146484.1476,27,1.38629436111989,5.06890420222023,6.97703877490038,0.442271446432904,6.77683544303797,0.0491412718258782,285.944572212542
3,1096,200.27,802.96,66.7566666666667,0.182728102189781,365.333333333333,"very_high",0,1,"low",0.182728102189781,0,0,0,27,0,0,0,0,0,0,0,0,1,0,24388.4355555556,1096,200.27,1,0,0,"short","very_high","low",9,1201216,40108.0729,27,1.38629436111989,7.00033446027523,5.30464729024291,16.3362647190341,0.182728102189781,1.81514052433713,-179.00189936221
11,1116,2067.8,1987.44,187.981818181818,1.85286738351254,101.454545454545,"medium",0,0,"high",1.85286738351254,0,0,1,80.0000000000291,0,0,0,1,0,1,0,1,0,0,19071.6099173554,1116,2067.8,0,0,0,"long","very_high","very_high",121,1245456,4275796.84,1331,2.484906649788,7.0184017990692,7.63472400801759,5.9338747099768,1.85286738351254,0.0490402868593124,-118.842655253661
10,831,39.86,982.64,3.986,0.0479663056558363,83.1,"low",0,0,"low",0.0479663056558363,1,0,0,86,0,0,0,0,0,1,0,0,0,0,331.2366,831,39.86,0,1,0,"long","high","very_low",100,690561,1588.8196,1000,2.39789527279837,6.72383244082121,3.71015158938948,203.377386196769,0.0479663056558363,2.03377386196769,-170.164606707455
14,124,1064.64,1761.68,76.0457142857143,8.5858064516129,8.85714285714286,"low",0,0,"medium",8.5858064516129,0,0,1,64.0000000000146,0,0,0,1,0,1,0,0,0,0,673.547755102041,124,1064.64,0,1,0,"very_long","low","high",196,15376,1133458.3296,2744,2.70805020110221,4.8283137373023,6.97133083661915,1.62906797792876,8.5858064516129,0.00831157131596304,331.39661424242
4,10,1262.73,1261.41,315.6825,126.273,2.5,"low",0,0,"high",126.273,0,0,1,73,0,0,1,0,0,0,0,0,0,1,789.20625,10,1262.73,0,0,0,"short","very_low","high",16,100,1594487.0529,64,1.6094379124341,2.39789527279837,7.14182294429451,0.0316523307985092,126.273,0.00197827067490682,306.594150707873
5,955,106.86,897.78,21.372,0.111895287958115,191,"high_optimal",1,0,"low",0.111895287958115,0,0,0,86,0,1,1,0,0,0,1,0,0,0,4082.052,955,106.86,0,0,0,"short","high","low",25,912025,11419.0596,125,1.79175946922805,6.8627579130514,4.68083408990908,44.2703504542926,0.111895287958115,1.7708140181717,-85.6838623893999
7,1176,2489.13,1921.16,355.59,2.11660714285714,168,"medium",0,0,"high",2.11660714285714,0,0,1,13,0,0,0,0,0,0,0,0,0,0,59739.12,1176,2489.13,0,0,0,"medium","very_high","very_high",49,1382976,6195768.1569,343,2.07944154167984,7.07072410726028,7.82009019693126,3.30585150172883,2.11660714285714,0.0674663571781393,-172.970152836808
6,803,465.6,1012,77.6,0.579825653798257,133.833333333333,"medium",0,0,"medium",0.579825653798257,0,0,0,60,0,0,1,0,0,0,0,0,0,0,10385.4666666667,803,465.6,0,0,1,"medium","high","low",36,644809,216783.36,216,1.94591014905531,6.68959926917897,6.14547235958733,10.3257608229747,0.579825653798257,0.286826689527075,-91.1237349440539
9,868,62.12,1022.81,6.90222222222222,0.0715668202764977,96.4444444444444,"low",0,0,"low",0.0715668202764977,0,0,0,12,0,0,0,0,0,1,0,0,0,0,665.680987654321,868,62.12,0,1,0,"long","high","very_low",81,753424,3858.8944,729,2.30258509299405,6.76734312526539,4.14503767653762,123.764258555133,0.0715668202764977,1.52795380932263,-104.95547671141
1,181,128.05,225.12,128.05,0.707458563535912,181,"high_optimal",1,0,"high",0.707458563535912,0,0,0,5.00000000000182,0,0,0,1,1,0,0,0,0,0,23177.05,181,128.05,1,0,0,"very_short","low","low",1,32761,16396.8025,1,0.693147180559945,5.2040066870768,4.86019992616462,1.4025571483921,0.707458563535912,1.4025571483921,-221.325284461827
3,70,631.88,564.16,210.626666666667,9.02685714285714,23.3333333333333,"low",0,0,"high",9.02685714285714,0,1,0,88,0,0,0,0,0,0,0,0,0,1,4914.62222222222,70,631.88,0,0,0,"short","very_low","medium",9,4900,399272.3344,27,1.38629436111989,4.26267987704132,6.45028083071314,0.331816458096322,9.02685714285714,0.0368684953440357,-125.816368105073
8,1090,419.76,1189.47,52.47,0.385100917431193,136.25,"medium",0,0,"low",0.385100917431193,0,0,0,76,0,0,0,0,0,1,0,0,0,0,7149.0375,1090,419.76,0,0,0,"medium","very_high","low",64,1188100,176198.4576,512,2.19722457733622,6.99484998583307,6.04206259987107,20.724403460405,0.385100917431193,0.323818804068828,-124.104567560166
14,1184,2269.89,1943.24,162.135,1.91713682432432,84.5714285714286,"low",0,0,"high",1.91713682432432,0,0,1,89,0,0,0,1,0,1,0,1,0,1,13711.9885714286,1184,2269.89,0,1,0,"very_long","very_high","very_high",196,1401856,5152400.6121,2744,2.70805020110221,7.07749805356923,7.72792710412048,7.29934078709229,1.91713682432432,0.0372415346280219,-420.870325025625
1,735,1676.9,1365.21,1676.9,2.28149659863946,735,"very_high",0,1,"high",2.28149659863946,0,0,1,90,0,0,0,1,1,0,0,0,0,0,1232521.5,735,1676.9,1,0,0,"very_short","high","high",1,540225,2811993.61,1,0.693147180559945,6.60123011872888,7.42529829049565,0.438047559449312,2.28149659863946,0.438047559449312,78.8833337005937
2,547,119.09,509.52,59.545,0.217714808043876,273.5,"high",0,0,"low",0.217714808043876,0,0,0,9,0,0,0,0,0,0,0,0,1,0,16285.5575,547,119.09,1,0,0,"very_short","medium","low",4,299209,14182.4281,8,1.09861228866811,6.30627528694802,4.78824146167259,9.10983429094846,0.217714808043876,2.27745857273711,-146.651513514397
11,265,218.66,949.34,19.8781818181818,0.825132075471698,24.0909090909091,"low",0,0,"low",0.825132075471698,0,0,0,66,0,0,0,1,0,1,0,0,0,0,478.88347107438,265,218.66,0,1,0,"long","low","low",121,70225,47812.1956,1331,2.484906649788,5.5834963087817,5.3920808963602,13.2705089684057,0.825132075471698,0.109673627838064,-69.7353645252045
10,223,886.32,1305.54,88.632,3.97452914798206,22.3,"low",0,0,"medium",3.97452914798206,0,0,0,32,0,0,0,0,0,1,0,0,0,0,1976.4936,223,886.32,0,1,0,"long","low","medium",100,49729,785563.1424,1000,2.39789527279837,5.41164605185504,6.78820568387803,2.51318577288915,3.97452914798206,0.0251318577288915,99.6114068679245
12,959,1947.82,1833.24,162.318333333333,2.03109489051095,79.9166666666667,"low",0,0,"high",2.03109489051095,0,0,1,82,0,0,0,1,0,1,0,1,0,1,12971.9401388889,959,1947.82,0,1,0,"long","high","high",144,919681,3794002.7524,1728,2.56494935746154,6.86693328446188,7.5749793401887,5.90511181124988,2.03109489051095,0.0410077209114575,-207.191196992358
11,498,1578.39,1793.52,143.49,3.1694578313253,45.2727272727273,"low",0,0,"high",3.1694578313253,0,0,1,39,0,0,0,1,0,1,0,1,0,1,6496.18363636364,498,1578.39,0,1,0,"long","medium","high",121,248004,2491314.9921,1331,2.484906649788,6.21260609575152,7.36479397552514,3.46842768410589,3.1694578313253,0.0286646916041809,150.022018428129
14,127,988.4,1688.9,70.6,7.78267716535433,9.07142857142857,"low",0,0,"low",7.78267716535433,0,0,0,40,0,0,0,1,0,1,0,0,0,0,640.442857142857,127,988.4,0,1,0,"very_long","low","medium",196,16129,976934.56,2744,2.70805020110221,4.85203026391962,6.89709869879361,1.79704871639377,7.78267716535433,0.00916861589996824,286.468982937062
3,621,214.08,779.66,71.36,0.344734299516908,207,"high_optimal",1,0,"low",0.344734299516908,0,0,0,8,0,0,0,0,0,0,0,0,1,0,14771.52,621,214.08,1,0,0,"short","high","low",9,385641,45830.2464,27,1.38629436111989,6.43294009273918,5.37101005194148,8.66189324902362,0.344734299516908,0.962432583224847,4.09230512289122
6,1193,2241.5,1839.47,373.583333333333,1.87887678122381,198.833333333333,"high_optimal",1,0,"high",1.87887678122381,0,0,1,50,0,0,1,0,0,0,0,0,0,0,74280.8194444444,1193,2241.5,0,0,0,"medium","very_high","very_high",36,1423249,5024322.25,216,1.94591014905531,7.08506429395255,7.71534659393295,3.19197324414716,1.87887678122381,0.0886659234485321,-117.377825810492
4,448,2055.97,1497.46,513.9925,4.58921875,112,"medium",0,0,"high",4.58921875,0,0,1,96.9999999999709,0,0,1,0,0,0,0,0,0,0,57567.16,448,2055.97,0,0,0,"short","medium","very_high",16,200704,4227012.6409,64,1.6094379124341,6.10702288774225,7.62898930520047,0.871184314793118,4.58921875,0.0544490196745699,43.7510432297235
8,466,2064.63,1558.12,258.07875,4.4305364806867,58.25,"low",0,0,"high",4.4305364806867,0,0,1,63,0,0,0,0,0,1,0,1,0,1,15033.0871875,466,2064.63,0,1,0,"medium","medium","very_high",64,217156,4262697.0369,512,2.19722457733622,6.1463292576689,7.63319054361201,1.8047762668048,4.4305364806867,0.028199629168825,-107.128091027085
12,229,1216.16,1696.65,101.346666666667,5.3107423580786,19.0833333333333,"low",0,0,"medium",5.3107423580786,0,0,1,16.0000000000146,0,0,0,1,0,1,0,0,0,1,1934.03222222222,229,1216.16,0,1,0,"long","low","high",144,52441,1479045.1456,1728,2.56494935746154,5.4380793089232,7.1042755551759,2.25771468007493,5.3107423580786,0.015678574167187,261.663768696392
13,658,559.48,1573.12,43.0369230769231,0.850273556231003,50.6153846153846,"low",0,0,"low",0.850273556231003,0,0,0,48,0,0,0,1,0,1,0,0,0,0,2178.33041420118,658,559.48,0,1,0,"very_long","high","medium",169,432964,313017.8704,2197,2.63905732961526,6.49072353450251,6.32879355944918,15.2619183556951,0.850273556231003,0.0903072092052966,148.318459818409
13,1034,2477.98,1842.24,190.613846153846,2.39649903288201,79.5384615384615,"low",0,0,"high",2.39649903288201,0,0,1,98,0,0,0,1,0,1,0,1,0,1,15161.1320710059,1034,2477.98,0,1,0,"very_long","very_high","very_high",169,1069156,6140384.8804,2197,2.63905732961526,6.94215670569947,7.81560246423338,5.42239146745839,2.39649903288201,0.0320851566121798,-484.642541799674
4,842,2464.29,1611.66,616.0725,2.92671021377672,210.5,"high_optimal",1,0,"high",2.92671021377672,0,0,1,29,0,0,1,0,0,0,0,0,0,0,129683.26125,842,2464.29,0,0,0,"short","high","very_high",16,708964,6072725.2041,64,1.6094379124341,6.73696695800186,7.81006472661574,1.36616787477335,2.92671021377672,0.0853854921733346,-173.962906767923
13,837,1218.93,1921.68,93.7638461538462,1.4563082437276,64.3846153846154,"low",0,0,"medium",1.4563082437276,0,0,1,93,0,0,0,1,0,1,0,0,0,0,6036.94917159763,837,1218.93,0,1,0,"very_long","high","high",169,700569,1485790.3449,2197,2.63905732961526,6.73101810048208,7.106548759032,8.91936422581623,1.4563082437276,0.0527773031113387,164.630423291803
11,927,1306.37,1804.68,118.760909090909,1.4092448759439,84.2727272727273,"low",0,0,"medium",1.4092448759439,0,0,1,36.9999999999854,0,0,0,1,0,1,0,0,0,1,10008.3057024793,927,1306.37,0,1,0,"long","high","high",121,859329,1706602.5769,1331,2.484906649788,6.8330317327862,7.17577276460971,7.79962826131853,1.4092448759439,0.0644597376968473,74.145974741674
4,1047,1657.68,1605.84,414.42,1.5832664756447,261.75,"high",0,0,"high",1.5832664756447,0,0,1,68,0,0,1,0,0,0,0,0,0,0,108474.435,1047,1657.68,0,0,0,"short","very_high","high",16,1096209,2747902.9824,64,1.6094379124341,6.95463886488099,7.4137773843038,2.5248993175296,1.5832664756447,0.1578062073456,37.6791291692657
4,262,1681.28,1435.34,420.32,6.41709923664122,65.5,"low",0,0,"high",6.41709923664122,0,0,1,28,0,0,1,0,0,0,0,0,0,1,27530.96,262,1681.28,0,0,0,"short","low","high",16,68644,2826702.4384,64,1.6094379124341,5.57215403217776,7.42790529516845,0.622964072568181,6.41709923664122,0.0389352545355113,207.975165948654
7,1126,1103.75,2014.72,157.678571428571,0.980239786856128,160.857142857143,"medium",0,0,"high",0.980239786856128,0,0,1,75,0,0,0,0,0,0,0,0,0,0,25363.7244897959,1126,1103.75,0,0,0,"medium","very_high","high",49,1267876,1218264.0625,343,2.07944154167984,7.02731451403978,7.00737434401085,7.1346458474768,0.980239786856128,0.145605017295445,473.279755141703
5,781,672.91,1125.36,134.582,0.861600512163892,156.2,"medium",0,0,"high",0.861600512163892,0,1,0,91,0,1,1,0,0,0,0,0,0,0,21021.7084,781,672.91,0,0,1,"short","high","medium",25,609961,452807.8681,125,1.79175946922805,6.66185474054531,6.51309657083896,5.79454229793296,0.861600512163892,0.231781691917318,2.72008286149398
5,831,591.65,1090.31,118.33,0.711973525872443,166.2,"medium",0,0,"medium",0.711973525872443,0,0,0,65,0,1,1,0,0,0,0,0,0,0,19666.446,831,591.65,0,0,1,"short","high","medium",25,690561,350049.7225,125,1.79175946922805,6.72383244082121,6.38460400552551,7.01088332067831,0.711973525872443,0.280435332827132,-23.5009159326574
7,1089,1026.25,2132.85,146.607142857143,0.942378328741965,155.571428571429,"medium",0,0,"high",0.942378328741965,0,0,1,25,0,0,0,0,0,0,0,0,0,0,22807.8826530612,1089,1026.25,0,0,0,"medium","very_high","high",49,1185921,1053189.0625,343,2.07944154167984,6.99393297522319,6.93464060776352,7.42078364565588,0.942378328741965,0.151444564197059,637.570339902313
